corpus_id,venue_class,journal,issn,sample_year,first_publication_date,issue_publication_year,title,doi,pmid,pmcid,topic,topic_basis,document_type,language,publication_status,oa_status,full_text_status,analysis_level,article_type_jats,introduction_mode,results_mode,methods_mode,discussion_mode,title_words,abstract_words,full_text_body_words,pubmed_verification,pubmed_title_similarity,crossref_verification,crossref_title_similarity,crossref_type,pmc_xml_sha256,metadata_sources,text_source,doi_url,pubmed_url,pmc_url
ART-182,field_selective,Science Translational Medicine,1946-6234,2022,2022-06-01,2022,Population-level implications of the Israeli booster campaign to curtail COVID-19 resurgence.,10.1126/scitranslmed.abn9836,35412326,PMC9012104,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,12,230,4842,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,2e8a17ec7aef48d9ccaf119674178cfc0f79865550cde4ccd549dca1ba46c16b,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.abn9836,https://pubmed.ncbi.nlm.nih.gov/35412326/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9012104/
ART-183,field_selective,Science Translational Medicine,1946-6234,2022,2022-08-10,2022,Characterization of the SARS-CoV-2 B.1.621 (Mu) variant.,10.1126/scitranslmed.abm4908,35579540,PMC9392899,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,9,182,4003,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,e0c298189dea1f72dc776ec186fcf0cbe90b4aaa2ff548883411591419a89797,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.abm4908,https://pubmed.ncbi.nlm.nih.gov/35579540/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9392899/
ART-184,field_selective,Science Translational Medicine,1946-6234,2023,2023-01-18,2023,"S-217622, a SARS-CoV-2 main protease inhibitor, decreases viral load and ameliorates COVID-19 severity in hamsters.",10.1126/scitranslmed.abq4064,36327352,PMC9765455,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,18,225,6134,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,ac5c8598cfd6d222262e623efbdafc670acc8e14a9801f2033427de9dbc7a400,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.abq4064,https://pubmed.ncbi.nlm.nih.gov/36327352/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9765455/
ART-185,field_selective,Science Translational Medicine,1946-6234,2023,2023-01-25,2023,Swiss public health measures associated with reduced SARS-CoV-2 transmission using genome data.,10.1126/scitranslmed.abn7979,36346321,PMC9765449,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,13,181,7755,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,2920ae6cd258cc8c5a51e523087af223b865e20d1c637f3557afec095d823520,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.abn7979,https://pubmed.ncbi.nlm.nih.gov/36346321/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9765449/
ART-186,field_selective,Science Translational Medicine,1946-6234,2023,2023-03-01,2023,Vitamin B5 and succinyl-CoA improve ineffective erythropoiesis in SF3B1-mutated myelodysplasia.,10.1126/scitranslmed.abn5135,36857430,PMC7614516,translational_and_clinical,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,15,179,6372,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,7c1349542d4b35542f25a45a478fb441d70328a78585d75943b042c3b080bd47,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.abn5135,https://pubmed.ncbi.nlm.nih.gov/36857430/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7614516/
ART-187,field_selective,Science Translational Medicine,1946-6234,2023,2023-07-26,2023,Signatures of AAV-2 immunity are enriched in children with severe acute hepatitis of unknown etiology.,10.1126/scitranslmed.adh9917,37494473,PMC10501808,immunology_and_inflammation,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,16,131,3597,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,389bf869b3c91d54ac14c03a89ef85b7ff1f804a44d12d049b7a4ad7745d9b01,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.adh9917,https://pubmed.ncbi.nlm.nih.gov/37494473/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10501808/
ART-188,field_selective,Science Translational Medicine,1946-6234,2024,2024-02-21,2024,Synthetic development of a broadly neutralizing antibody against snake venom long-chain α-neurotoxins.,10.1126/scitranslmed.adk1867,38381847,PMC7617732,immunology_and_inflammation,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,12,142,5417,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,6c65da274ff12e4a151523650e45e62ff5038fd68f77f20d16304398431af6dd,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.adk1867,https://pubmed.ncbi.nlm.nih.gov/38381847/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7617732/
ART-189,field_selective,Science Translational Medicine,1946-6234,2024,2024-07-10,2024,Preclinical studies show that Co-STARs combine the advantages of chimeric antigen and T cell receptors for the treatment of tumors with low antigen densities.,10.1126/scitranslmed.adg7123,38985855,PMC12226805,immunology_and_inflammation,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,explicit_results_section,explicit_methods_section,explicit_discussion_section,24,248,8692,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,6d5e5380a71ce009df3fd0edc929cb316f70f7f22c01788e90b54cc9d67a95b3,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.adg7123,https://pubmed.ncbi.nlm.nih.gov/38985855/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12226805/
ART-190,field_selective,Science Translational Medicine,1946-6234,2024,2024-10-09,2024,A proinflammatory stem cell niche drives myelofibrosis through a targetable galectin-1 axis.,10.1126/scitranslmed.adj7552,39383242,PMC7616771,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,13,241,9305,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,b45e6379bbd9df4f716d2b5acd56a28106753a9a59d399837a6d36e04330d12f,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.adj7552,https://pubmed.ncbi.nlm.nih.gov/39383242/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7616771/
ART-191,field_selective,Science Translational Medicine,1946-6234,2024,2024-10-23,2024,Cryptosporidium lysyl-tRNA synthetase inhibitors define the interplay between solubility and permeability required to achieve efficacy.,10.1126/scitranslmed.adm8631,39441903,PMC7617456,translational_and_clinical,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,15,216,6165,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,5d9b483d8f42841af07e0ce4021cda6c51456f5166478153e0ccf02fa7ac1bcd,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.adm8631,https://pubmed.ncbi.nlm.nih.gov/39441903/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7617456/
ART-192,field_selective,Science Translational Medicine,1946-6234,2025,2025-04-30,2025,Inclusion of a retroviral protease enhances the immunogenicity of VLP-forming mRNA vaccines against HIV-1 or SARS-CoV-2 in mice.,10.1126/scitranslmed.adt9576,40305570,PMC12151460,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,20,158,8959,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,eecd7adde3bc7dde17d2ca34de0101991dcd9d8b6c467977ba2fc725bfe3fa40,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.adt9576,https://pubmed.ncbi.nlm.nih.gov/40305570/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12151460/
ART-193,field_selective,Science Translational Medicine,1946-6234,2025,2025-06-25,2025,Core-shell microcapsules compatible with routine injection enable prime/boost immunization against malaria with a single shot.,10.1126/scitranslmed.adw2256,40560998,PMC7618038,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,16,142,5958,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,31f95075ccfce67eb7269475af3c0b06b9f97323bf0d1ad9eeaa50096b3712bc,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.adw2256,https://pubmed.ncbi.nlm.nih.gov/40560998/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7618038/
ART-194,field_selective,Science Translational Medicine,1946-6234,2025,2025-07-02,2025,Synovial tissue atlas in juvenile idiopathic arthritis reveals pathogenic niches associated with disease severity.,10.1126/scitranslmed.adt6050,40601776,PMC7617933,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,14,215,7422,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,5c653ddacbde3be11423e91114654ae9fe3ef8a57d2f53ff0432a9e2c17606a3,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.adt6050,https://pubmed.ncbi.nlm.nih.gov/40601776/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7617933/
ART-195,field_selective,Science Translational Medicine,1946-6234,2025,2025-07-30,2025,Vaccination with an mRNA-encoded membrane-bound HIV envelope trimer induces neutralizing antibodies in animal models.,10.1126/scitranslmed.adw0721,40737430,PMC12363394,drug_and_gene_delivery,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,14,240,9322,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,996ed981316189693adb38d6980ace4897ea5c322db70ca5158df93c79806bcf,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.adw0721,https://pubmed.ncbi.nlm.nih.gov/40737430/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12363394/
ART-196,field_selective,Science Translational Medicine,1946-6234,2025,2025-10-15,2025,Computationally designed mRNA-launched protein nanoparticle immunogens elicit protective antibody and T cell responses in mice.,10.1126/scitranslmed.adu2085,41091918,PMC13035345,drug_and_gene_delivery,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,15,222,6647,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,d038076189ef4beae82aed4dbf649522ef31a53825e1b30fb9d24bc62fdbd357,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.adu2085,https://pubmed.ncbi.nlm.nih.gov/41091918/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13035345/
ART-197,field_selective,Science Translational Medicine,1946-6234,2026,2026-01-07,2026,PET/CT imaging of tuberculosis lung lesions in marmosets treated with different drug regimens aligns with human clinical outcomes.,10.1126/scitranslmed.ado9383,41499525,PMC12870020,translational_and_clinical,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,19,259,9481,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,b3411a5fc165d4e1b679d6539fe9bf7e1dab029e8cedb0393ae3566e49167223,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.ado9383,https://pubmed.ncbi.nlm.nih.gov/41499525/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12870020/
ART-198,field_selective,Science Translational Medicine,1946-6234,2026,2026-01-07,2026,Clinical testing of drug treatment shortening in patients with TB using PET/CT imaging of lung lesions.,10.1126/scitranslmed.adt5626,41499522,PMC7618742,translational_and_clinical,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,17,246,6139,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,265dff1186772fd70a4c22d132f0ace1dc675ef8738a731a6ef9f7832133b248,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.adt5626,https://pubmed.ncbi.nlm.nih.gov/41499522/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7618742/
