corpus_id,persistent_id,doi,pmid,pmcid,title,publication_date,year,journal,journal_abbreviation,venue_stratum,venue_selection_rationale,article_subtype,topic,language,publication_status,citation_count_at_access,selection_score,selection_terms,oa_status,actual_analysis_text_level,abstract_available,full_text_fetch_status,full_text_license_category,explicit_methods_or_search_strategy,search_evidence_locator,search_feature_confidence,databases_reporting_status,databases_reported,search_date_limits_status,search_date_limits_detail,search_terms_or_keyword_list_reported,complete_search_string_status,search_terms_summary,supplementary_search_string_reported,inclusion_exclusion_reported,screening_process_reported,deduplication_reported,prisma_reported,flow_diagram_reported,structural_writing_features,title_word_count,title_has_colon,title_is_question,abstract_word_count,abstract_sentence_count,abstract_first_person,abstract_why_now_signal,abstract_problem_or_gap_move,abstract_scope_signpost_move,abstract_synthesis_or_comparison_move,abstract_boundary_or_limitation_move,abstract_outlook_or_implication_move,fulltext_top_level_section_count,fulltext_figure_count,fulltext_table_count,fulltext_box_count,fulltext_introduction_heading,fulltext_conclusion_or_outlook_heading,fulltext_limitations_or_challenges_heading,fulltext_organization_logic,metadata_sources,crossref_status,crossref_type,crossref_title_similarity,crossref_title_match,doi_url,pubmed_url,full_text_url,access_date,coding_limit
R187,doi:10.1146/annurev-bioeng-110824-031709,10.1146/annurev-bioeng-110824-031709,41543941,,Opportunities and Challenges in Precision Neurotherapeutics.,2026-01-16,2026,Annual Review of Biomedical Engineering,Annu Rev Biomed Eng,Specialist_review_leaders,field-leading annual review series,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,1,26.731,artificial intelligence; generative; computational; drug discovery; therapeutic; omics; imaging,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost; body_structure=not_assessed,6,no,no,158,5,no,no,no,yes,no,no,no,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1146/annurev-bioeng-110824-031709,https://pubmed.ncbi.nlm.nih.gov/41543941/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R188,doi:10.1146/annurev-bioeng-110824-124907,10.1146/annurev-bioeng-110824-124907,42067517,,Physics-Informed Machine Learning in Biomedical Science and Engineering.,2026-05-01,2026,Annual Review of Biomedical Engineering,Annu Rev Biomed Eng,Specialist_review_leaders,field-leading annual review series,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,6,28.1486,machine learning; deep learning; neural network; data-driven; imaging,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost+outlook_or_implication; body_structure=not_assessed,8,no,no,174,7,yes,yes,no,yes,no,no,yes,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1146/annurev-bioeng-110824-124907,https://pubmed.ncbi.nlm.nih.gov/42067517/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R189,doi:10.1146/annurev-bioeng-110824-125943,10.1146/annurev-bioeng-110824-125943,41740028,,Smart Polymeric Biomaterials for Clinical Use.,2026-02-25,2026,Annual Review of Biomedical Engineering,Annu Rev Biomed Eng,Specialist_review_leaders,field-leading annual review series,review_narrative_or_unspecified,biomaterials_nanomedicine_delivery,eng,ppublish,1,29.731,biomaterial; hydrogel; polymer; drug delivery; scaffold; materials,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=problem_or_gap+scope_signpost+outlook_or_implication; body_structure=not_assessed,6,no,no,204,8,yes,no,yes,yes,no,no,yes,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1146/annurev-bioeng-110824-125943,https://pubmed.ncbi.nlm.nih.gov/41740028/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R190,doi:10.1146/annurev-bioeng-110824-012128,10.1146/annurev-bioeng-110824-012128,41666038,,Teravoxel Microscopy Image Analysis for Neurological Diseases.,2026-02-10,2026,Annual Review of Biomedical Engineering,Annu Rev Biomed Eng,Specialist_review_leaders,field-leading annual review series,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,2,40.8662,artificial intelligence; machine learning; deep learning; generative; computational; data-driven; high-throughput; imaging,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost+synthesis_or_comparison; body_structure=not_assessed,7,no,no,171,6,yes,yes,no,yes,yes,no,no,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1146/annurev-bioeng-110824-012128,https://pubmed.ncbi.nlm.nih.gov/41666038/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R191,doi:10.1016/j.tibtech.2021.01.007,10.1016/j.tibtech.2021.01.007,33602609,PMC9078202,Oxygen-Releasing Biomaterials: Current Challenges and Future Applications.,2021-02-16,2021,Trends in Biotechnology,Trends Biotechnol,Specialist_review_leaders,high-selectivity trends/opinion/review venue,review_narrative_or_unspecified,biomaterials_nanomedicine_delivery,eng,ppublish,92,24.8109,generative; biomaterial; regenerative; materials,subscription_or_oa_unknown,abstract,yes,failed,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost+outlook_or_implication; body_structure=not_assessed,7,yes,no,105,5,yes,yes,no,yes,no,no,yes,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1016/j.tibtech.2021.01.007,https://pubmed.ncbi.nlm.nih.gov/33602609/,https://europepmc.org/articles/PMC9078202,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R192,doi:10.1016/j.tibtech.2022.02.005,10.1016/j.tibtech.2022.02.005,35282901,,Are batch effects still relevant in the age of big data?,2022-03-10,2022,Trends in Biotechnology,Trends Biotechnol,Specialist_review_leaders,high-selectivity trends/opinion/review venue,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,40,24.7379,artificial intelligence; machine learning; high-throughput; single-cell,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=not_machine_detected; body_structure=not_assessed,11,no,yes,117,7,yes,no,no,no,no,yes,no,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1016/j.tibtech.2022.02.005,https://pubmed.ncbi.nlm.nih.gov/35282901/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R193,doi:10.1016/j.tibtech.2022.08.007,10.1016/j.tibtech.2022.08.007,36117026,,Artificial intelligence and machine learning applications in biopharmaceutical manufacturing.,2022-09-15,2023,Trends in Biotechnology,Trends Biotechnol,Specialist_review_leaders,high-selectivity trends/opinion/review venue,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,68,25.9114,artificial intelligence; machine learning; neural network; therapeutic,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost+outlook_or_implication; body_structure=not_assessed,9,no,no,106,4,no,yes,no,yes,no,no,yes,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1016/j.tibtech.2022.08.007,https://pubmed.ncbi.nlm.nih.gov/36117026/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R194,doi:10.1016/j.tibtech.2022.07.001,10.1016/j.tibtech.2022.07.001,35907704,,Bioprinting-assisted tissue assembly to generate organ substitutes at scale.,2022-07-28,2023,Trends in Biotechnology,Trends Biotechnol,Specialist_review_leaders,high-selectivity trends/opinion/review venue,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,24,28.573,artificial intelligence; automation; biomaterial; tissue engineering; materials,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost+outlook_or_implication; body_structure=not_assessed,9,no,no,113,5,yes,yes,no,yes,no,no,yes,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1016/j.tibtech.2022.07.001,https://pubmed.ncbi.nlm.nih.gov/35907704/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R195,doi:10.1016/j.tibtech.2023.10.009,10.1016/j.tibtech.2023.10.009,38057169,PMC11669461,Advances in 3D bioprinting for urethral tissue reconstruction.,2023-12-05,2024,Trends in Biotechnology,Trends Biotechnol,Specialist_review_leaders,high-selectivity trends/opinion/review venue,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,11,27.1283,computational; biomaterial; tissue engineering; imaging; materials,open_access_no_epmc_full_text,abstract,yes,failed,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost+outlook_or_implication; body_structure=not_assessed,8,no,no,118,5,no,yes,no,yes,no,no,yes,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1016/j.tibtech.2023.10.009,https://pubmed.ncbi.nlm.nih.gov/38057169/,https://europepmc.org/articles/PMC11669461,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R196,doi:10.1016/j.tibtech.2025.03.003,10.1016/j.tibtech.2025.03.003,40155269,,Enzyme functional classification using artificial intelligence.,2025-03-27,2025,Trends in Biotechnology,Trends Biotechnol,Specialist_review_leaders,high-selectivity trends/opinion/review venue,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,7,32.1931,artificial intelligence; machine learning; deep learning; generative; high-throughput,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost+outlook_or_implication; body_structure=not_assessed,6,no,no,121,6,yes,no,no,yes,no,no,yes,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1016/j.tibtech.2025.03.003,https://pubmed.ncbi.nlm.nih.gov/40155269/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R197,doi:10.1016/j.tibtech.2025.07.011,10.1016/j.tibtech.2025.07.011,40744834,,AI sheds new light on genome editing.,2025-07-30,2026,Trends in Biotechnology,Trends Biotechnol,Specialist_review_leaders,high-selectivity trends/opinion/review venue,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,5,24.5973,artificial intelligence; deep learning; data-driven; therapeutic; biotechnology,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost+outlook_or_implication; body_structure=not_assessed,7,no,no,122,4,yes,yes,no,yes,no,no,yes,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1016/j.tibtech.2025.07.011,https://pubmed.ncbi.nlm.nih.gov/40744834/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R198,doi:10.1016/j.tibtech.2025.11.009,10.1016/j.tibtech.2025.11.009,41354607,,Advances in lung biomimetic systems: exploring biophysical cues in lung regenerative medicine.,2025-12-06,2026,Trends in Biotechnology,Trends Biotechnol,Specialist_review_leaders,high-selectivity trends/opinion/review venue,review_narrative_or_unspecified,biomaterials_nanomedicine_delivery,eng,ppublish,0,25.5,generative; biomaterial; scaffold; tissue engineering; regenerative,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=problem_or_gap+scope_signpost+outlook_or_implication; body_structure=not_assessed,12,yes,no,113,5,yes,yes,yes,yes,no,no,yes,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1016/j.tibtech.2025.11.009,https://pubmed.ncbi.nlm.nih.gov/41354607/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R199,doi:10.1016/j.tibtech.2025.08.009,10.1016/j.tibtech.2025.08.009,40975651,,Are amyloid-based materials conducive to tissue engineering?,2025-09-19,2026,Trends in Biotechnology,Trends Biotechnol,Specialist_review_leaders,high-selectivity trends/opinion/review venue,review_narrative_or_unspecified,biomaterials_nanomedicine_delivery,eng,ppublish,1,28.731,biomaterial; polymer; scaffold; tissue engineering; synthetic biology; materials,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost; body_structure=not_assessed,7,no,yes,118,5,no,yes,no,yes,no,no,no,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1016/j.tibtech.2025.08.009,https://pubmed.ncbi.nlm.nih.gov/40975651/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R200,doi:10.1016/j.tibtech.2025.11.007,10.1016/j.tibtech.2025.11.007,41455608,,The landscape of ion-releasing biomaterials: from preclinical insights to clinical studies.,2025-12-26,2026,Trends in Biotechnology,Trends Biotechnol,Specialist_review_leaders,high-selectivity trends/opinion/review venue,review_narrative_or_unspecified,biomaterials_nanomedicine_delivery,eng,ppublish,4,28.0365,generative; biomaterial; tissue engineering; regenerative; therapeutic; imaging; materials,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost; body_structure=not_assessed,11,yes,no,104,5,no,yes,no,yes,no,yes,no,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1016/j.tibtech.2025.11.007,https://pubmed.ncbi.nlm.nih.gov/41455608/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
