corpus_id,venue,year,track,paper_id,doi,title,authors,topic,canonical_url,pdf_url,official_source,language,sampling_frame_size,sampling_rank,sample_order_within_venue,title_word_count,abstract_word_count,abstract_actions,pdf_retrieval_status,full_text_extraction_status,analysis_text_level,pdf_pages,pdf_bytes,pdf_sha256,full_text_word_count,full_text_char_count,structural_analysis_char_window,intro_contribution_list,related_work_position,method_narrative,experiments_section,baseline_language,ablation_reported,uncertainty_reporting,limitations_section,ethics_or_impact_section,checklist_present,figure_caption_count,table_caption_count,conclusion_section,conclusion_moves,issue,pages,publication_date_raw,detail_status,pdf_error,accessed_date,notes
CONF-179,ICLR,2025,Conference,ICLR2025-771155abaae744e08576f1f3b4b7ac0d,,WildBench: Benchmarking LLMs with Challenging Tasks from Real Users in the Wild,"Lin, Bill Yuchen; Deng, Yuntian; Chandu, Khyathi; Ravichander, Abhilasha; Pyatkin, Valentina; Dziri, Nouha; Le Bras, Ronan; Choi, Yejin",data_benchmarks_evaluation,https://proceedings.iclr.cc/paper_files/paper/2025/hash/771155abaae744e08576f1f3b4b7ac0d-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/771155abaae744e08576f1f3b4b7ac0d-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,1713,19,12,226,context_or_problem;method_or_resource;result_or_evidence,downloaded_official_pdf,success,full_text_extracted,19,6584835,737825c24284b2c5c6ea6e35af0b6be0364d900f5eb20747bd3b555c455fa6e5,8992,72764,72764,not_detected,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,True,False,False,False,False,7,3,False,not_detected,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-180,ICLR,2025,Conference,ICLR2025-7d95d65059958ba8667be1f642c6447c,,Learning Equivariant Non-Local Electron Density Functionals,"Gao, Nicholas; Eberhard, Eike; Günnemann, Stephan",scientific_ml_biomedicine,https://proceedings.iclr.cc/paper_files/paper/2025/hash/7d95d65059958ba8667be1f642c6447c-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/7d95d65059958ba8667be1f642c6447c-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,1806,20,6,179,gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,failed,abstract_only,25,8359860,f66676aa7917d2cce678b4127066bd3da39c5fc2b701b0677bc56d52fbfa89ab,0,0,0,not_analyzed,not_analyzed,not_analyzed,False,False,False,False,False,False,False,0,0,False,not_analyzed,2025,,2025-05-01,official_page_retrieved,extracted text too short for structural analysis: 467 words,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-181,ICLR,2025,Conference,ICLR2025-82f68b38747c406672f7f9f6bab86775,,Talking Turns: Benchmarking Audio Foundation Models on Turn-Taking Dynamics,"Arora, Siddhant; Lu, Zhiyun; Chiu, Chung-Cheng; Pang, Ruoming; Watanabe, Shinji",data_benchmarks_evaluation,https://proceedings.iclr.cc/paper_files/paper/2025/hash/82f68b38747c406672f7f9f6bab86775-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/82f68b38747c406672f7f9f6bab86775-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,1898,21,9,218,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence,downloaded_official_pdf,success,full_text_extracted,28,1511154,a30d1d17f4f761f0e113c224e2d97bfb37a3d0668451db618f05a1767d89fdcc,15558,196462,196462,explicit_prose,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,False,True,False,False,False,6,11,False,not_detected,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-182,ICLR,2025,Conference,ICLR2025-8ac80f6cdd1fffc43a4ba4ba49f40186,,Breaking Free from MMI: A New Frontier in Rationalization by Probing Input Utilization,"Liu, Wei; Deng, Zhiying; Niu, Zhongyu; Wang, Jun; Wang, Haozhao; Zeng, Zhigang; Li, Ruixuan",graphs_structured_data,https://proceedings.iclr.cc/paper_files/paper/2025/hash/8ac80f6cdd1fffc43a4ba4ba49f40186-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/8ac80f6cdd1fffc43a4ba4ba49f40186-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,1991,22,13,291,context_or_problem;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,24,655868,f5096ad3a106a6c60283d5eaac5ee9f4fb24434dce8031c04cd934fffa64db2c,12551,114166,114166,explicit_prose,no_dedicated_heading_detected,theory_led_without_generic_method_heading,False,True,False,False,False,False,False,8,9,False,not_detected,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-183,ICLR,2025,Conference,ICLR2025-911dd89c81efc624c4e1c39381179505,,Metamizer: A Versatile Neural Optimizer for Fast and Accurate Physics Simulations,"Wandel, Nils; Schulz, Stefan; Klein, Reinhard",theory_optimization,https://proceedings.iclr.cc/paper_files/paper/2025/hash/911dd89c81efc624c4e1c39381179505-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/911dd89c81efc624c4e1c39381179505-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,2083,23,11,186,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,23,4650052,8f727c9b85d26b51f173870fdcfd1129ca3195a0bd2cf9c0f88023183c5f28db,8424,81909,81909,not_detected,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,False,True,False,False,False,24,1,False,not_detected,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-184,ICLR,2025,Conference,ICLR2025-975db59bfa6eba2175a410f6afcecd99,,VisualPredicator: Learning Abstract World Models with Neuro-Symbolic Predicates for Robot Planning,"Liang, Yichao; Kumar, Nishanth; Tang, Hao; Weller, Adrian; Tenenbaum, Joshua B; Silver, Tom; Henriques, Joao F.; Ellis, Kevin",language_models_nlp,https://proceedings.iclr.cc/paper_files/paper/2025/hash/975db59bfa6eba2175a410f6afcecd99-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/975db59bfa6eba2175a410f6afcecd99-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,2176,24,11,103,context_or_problem;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,29,3754387,e946e0bc67694f6c58284784447a97a13c5f175df908992f30623a479777668d,10748,94073,94073,not_detected,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,True,False,False,False,False,6,1,False,not_detected,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-185,ICLR,2025,Conference,ICLR2025-9dc72fd18cdd0bfbf0876ef58a86efef,,ZIP: An Efficient Zeroth-order Prompt Tuning for Black-box Vision-Language Models,"Park, Seonghwan; Jeong, Jaehyeon; Kim, Yongjun; Lee, Jaeho; Lee, Namhoon",language_models_nlp,https://proceedings.iclr.cc/paper_files/paper/2025/hash/9dc72fd18cdd0bfbf0876ef58a86efef-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/9dc72fd18cdd0bfbf0876ef58a86efef-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,2269,25,10,198,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence,downloaded_official_pdf,success,full_text_extracted,34,4600323,eac0b78e20b82f40aae227808632eb6f07e7fc199d372daf9e10618c2a074974,12500,315131,315131,not_detected,no_dedicated_heading_detected,dedicated_method_or_approach,True,True,True,True,False,False,False,20,16,False,not_detected,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-186,ICLR,2025,Conference,ICLR2025-a488aa1a0c00d76db8a922ef7815a786,,Learning to Generate Diverse Pedestrian Movements from Web Videos with Noisy Labels,"Liu, Zhizheng; Lin, Joe; Wu, Wayne; Zhou, Bolei",language_models_nlp,https://proceedings.iclr.cc/paper_files/paper/2025/hash/a488aa1a0c00d76db8a922ef7815a786-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/a488aa1a0c00d76db8a922ef7815a786-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,2361,26,12,200,method_or_resource,downloaded_official_pdf,success,full_text_extracted,16,13609299,1052eda73f199b35f21bcd798cb0a69aed6a4a5fd92f7d85bc9e74bdb1a87f98,8779,68963,68963,not_detected,no_dedicated_heading_detected,dedicated_method_or_approach,False,True,True,False,False,False,False,5,3,False,not_detected,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-187,ICLR,2025,Conference,ICLR2025-aa963ac256590bb7ad5fc26c68229a3a,,Cut Your Losses in Large-Vocabulary Language Models,"Wijmans, Erik; Huval, Brody; Hertzberg, Alexander; Koltun, Vladlen; Krähenbühl, Philipp",language_models_nlp,https://proceedings.iclr.cc/paper_files/paper/2025/hash/aa963ac256590bb7ad5fc26c68229a3a-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/aa963ac256590bb7ad5fc26c68229a3a-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,2454,27,7,228,method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,20,2239763,0474a3063148bbbc7002a9684bd5eed6a3689b0f154420016045e1a496af7d49,9527,109797,109797,not_detected,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,False,True,False,False,False,6,5,False,not_detected,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-188,ICLR,2025,Conference,ICLR2025-b0506debbf49e31d25690fbd1e69cd2f,,Any-step Dynamics Model Improves Future Predictions for Online and Offline Reinforcement Learning,"Lin, Haoxin; Xu, Yu-Yan; Sun, Yihao; Zhang, Zhilong; Li, Yi-Chen; Jia, Chengxing; Ye, Junyin; Zhang, Jiaji; Yu, Yang",reinforcement_learning_agents,https://proceedings.iclr.cc/paper_files/paper/2025/hash/b0506debbf49e31d25690fbd1e69cd2f-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/b0506debbf49e31d25690fbd1e69cd2f-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,2546,28,12,157,context_or_problem;gap_or_contrast;method_or_resource;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,24,2046465,ebd3d2f0488c804f1f6f6a60a1b320c2962073a25a2668f5f4a51e69cfcd268d,11004,119859,119859,explicit_list,no_dedicated_heading_detected,theory_led_without_generic_method_heading,False,True,True,True,False,False,False,7,11,False,not_detected,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-189,ICLR,2025,Conference,ICLR2025-b6260ae5566442da053e5ab5d691067a,,NeurFlow: Interpreting Neural Networks through Neuron Groups and Functional Interactions,"Cao, Tue; Hoang-Xuan, Nhat; Pham, Hieu; Nguyen, Phi Le; Thai, My",graphs_structured_data,https://proceedings.iclr.cc/paper_files/paper/2025/hash/b6260ae5566442da053e5ab5d691067a-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/b6260ae5566442da053e5ab5d691067a-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,2639,29,10,174,context_or_problem;method_or_resource;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,24,8040150,a57ecde3ecaa0e9daa89685a428d7ea260ce15b0ec486b0bf4c0e9c29bf9d047,11713,84049,84049,explicit_list,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,True,False,False,False,False,15,5,False,not_detected,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-190,ICLR,2025,Conference,ICLR2025-bcbc0f660d2dde42f9d1d0ecb14a6f9a,,LoRA Done RITE: Robust Invariant Transformation Equilibration for LoRA Optimization,"Yen, Jui-Nan; Si, Si; Meng, Zhao; Yu, Felix; Duvvuri, Venkata Sai Surya Subramanyam; Dhillon, Inderjit; Hsieh, Cho-Jui; Kumar, Sanjiv",language_models_nlp,https://proceedings.iclr.cc/paper_files/paper/2025/hash/bcbc0f660d2dde42f9d1d0ecb14a6f9a-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/bcbc0f660d2dde42f9d1d0ecb14a6f9a-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,2731,30,10,131,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,20,983395,71602688a237876f2da514f0f3990109e38e1b66e87330d935697e843ca2653d,7865,78979,78979,not_detected,no_dedicated_heading_detected,theory_led_without_generic_method_heading,False,True,True,False,False,False,False,4,9,False,not_detected,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-191,ICLR,2025,Conference,ICLR2025-c247c31884eda37a48330b9df5adb174,,Decoupled Graph Energy-based Model for Node Out-of-Distribution Detection on Heterophilic Graphs,"Chen, Yuhan; Luo, Yihong; Song, Yifan; Dai, Pengwen; Tang, Jing; Cao, Xiaochun",graphs_structured_data,https://proceedings.iclr.cc/paper_files/paper/2025/hash/c247c31884eda37a48330b9df5adb174-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/c247c31884eda37a48330b9df5adb174-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,2824,31,11,338,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,23,1395053,01cfa0f53d7d4e1e4cbfc383c41893a5f894b4ccfc7f33d14eda86cd5a6541ac,10477,133834,133834,explicit_list,no_dedicated_heading_detected,dedicated_method_or_approach,False,True,True,False,False,False,False,1,14,False,not_detected,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-192,ICLR,2025,Conference,ICLR2025-c97d5a0a332ac6a8e4836de20462c576,,On Generalization Across Environments In Multi-Objective Reinforcement Learning,"Teoh, Jayden; Varakantham, Pradeep; Vamplew, Peter",reinforcement_learning_agents,https://proceedings.iclr.cc/paper_files/paper/2025/hash/c97d5a0a332ac6a8e4836de20462c576-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/c97d5a0a332ac6a8e4836de20462c576-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,2917,32,8,232,context_or_problem;gap_or_contrast;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,28,5623269,0e5782f02b58deb384262d25bd5384ed7c33fc9f87dc95a5d65840e1cbb5e1ac,12970,107422,107422,not_detected,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,False,True,False,False,False,11,7,False,not_detected,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-193,ICLR,2025,Conference,ICLR2025-cf5e02e94c2804af895ade10be1be00b,,Gradient correlation is a key ingredient to accelerate SGD with momentum,"Hermant, Julien; Renaud, Marien; Aujol, Jean-François; Dossal, Charles; Rondepierre, Aude",theory_optimization,https://proceedings.iclr.cc/paper_files/paper/2025/hash/cf5e02e94c2804af895ade10be1be00b-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/cf5e02e94c2804af895ade10be1be00b-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,3009,33,11,113,gap_or_contrast;result_or_evidence,downloaded_official_pdf,success,full_text_extracted,54,2362906,6ffd5a0222b21813d39340c01da8cbc82aa203fa82cdc74da448f5f74064eb60,20399,224979,224979,not_detected,no_dedicated_heading_detected,dedicated_method_or_approach,False,True,False,False,False,False,False,15,2,False,not_detected,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-194,ICLR,2025,Conference,ICLR2025-d5e96864c1b9f5cb01c9c21adb5bac7f,,Gap-Dependent Bounds for Q-Learning using Reference-Advantage Decomposition,"Zheng, Zhong; Zhang, Haochen; Xue, Lingzhou",theory_optimization,https://proceedings.iclr.cc/paper_files/paper/2025/hash/d5e96864c1b9f5cb01c9c21adb5bac7f-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/d5e96864c1b9f5cb01c9c21adb5bac7f-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,3102,34,7,203,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,53,3818897,44a9485f408cf01bb99dcbd532dea6eedc7e69596cb2338e2e19c361fc1515f5,24131,326268,326268,not_detected,no_dedicated_heading_detected,theory_led_without_generic_method_heading,False,True,False,True,False,False,False,4,0,True,summarizes_evidence,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-195,ICLR,2025,Conference,ICLR2025-dc594b8712f5d3ea1904092d74739d25,,Towards Foundation Models for Mixed Integer Linear Programming,"Li, Sirui; Kulkarni, Janardhan; Menache, Ishai; Wu, Cathy; Li, Beibin",language_models_nlp,https://proceedings.iclr.cc/paper_files/paper/2025/hash/dc594b8712f5d3ea1904092d74739d25-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/dc594b8712f5d3ea1904092d74739d25-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2025,English,3703,3194,35,8,197,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,49,1367306,19624f4aac8cafc5713817219226e6082a1baa0452ecd2c245114cee95bfd069,22251,199267,199267,not_detected,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,True,False,False,False,False,13,14,False,not_detected,2025,,2025-05-01,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
